cID,dID,sID,headID,startTime,endTime,ip_len
0533,0533A,05A,05335462790A,546.279,546.646,NA
0533,0533A,05A,05335475800A,547.58,548.882,NA
0533,0533A,05A,05335543500A,554.35,557.25,NA
0533,0533A,05A,05335575240A,557.524,558.758,NA
0533,0533A,05A,05335613610A,561.361,562.629,NA
0533,0533B,05B,05330299630B,29.963,31.031,NA
0533,0533B,05B,05330326330B,32.633,33.133,NA
0533,0533B,05B,05330410080B,41.008,42.109,NA
0533,0533B,05B,05330489820B,48.982,49.65,NA
0533,0533B,05B,05330505510B,50.551,51.985,NA
0533,0533B,05B,05330541540B,54.154,54.354,NA
0533,0533B,05B,05330622620B,62.262,62.563,NA
0533,0533B,05B,05330772770B,77.277,77.544,NA
0533,0533B,05B,05330818150B,81.815,83.283,NA
0533,0533B,05B,05330870540B,87.054,87.421,NA
0533,0533B,05B,05330891220B,89.122,89.79,NA
0533,0533B,05B,05330900900B,90.09,91.992,NA
0533,0533B,05B,05330943610B,94.361,94.695,NA
0533,0533B,05B,05330959630B,95.963,96.563,NA
0533,0533B,05B,05330988990B,98.899,99.366,NA
0533,0533B,05B,05331018680B,101.868,102.102,NA
0533,0533B,05B,05331028690B,102.869,103.77,NA
0533,0533B,05B,05331050380B,105.038,105.372,NA
0533,0533B,05B,05331064730B,106.473,107.674,NA
0533,0533B,05B,05331248910B,124.891,125.192,NA
0533,0533B,05B,05331260590B,126.059,126.426,NA
0533,0533B,05B,05331288290B,128.829,129.563,NA
0533,0533B,05B,05331667700B,166.77,167.27,NA
0533,0533B,05B,05331711710B,171.171,171.905,NA
0533,0533B,05B,05331847180B,184.718,186.52,NA
0533,0533B,05B,05332081750B,208.175,208.809,NA
0533,0533B,05B,05332092500B,209.25,209.69,NA
0533,0533B,05B,05332104440B,210.444,211.011,NA
0533,0533B,05B,05332119500B,211.95,212.27,NA
0533,0533B,05B,05332133800B,213.38,215.415,NA
0533,0533B,05B,05332159490B,215.949,219.052,NA
0533,0533B,05B,05332214880B,221.488,221.822,NA
0533,0533B,05B,05332244580B,224.458,224.691,NA
0533,0533B,05B,05332256590B,225.659,226.293,NA
0533,0533B,05B,05332269270B,226.927,227.627,NA
0533,0533B,05B,05332311310B,231.131,232.332,NA
0533,0533B,05B,05332335670B,233.567,234.101,NA
0533,0533B,05B,05332453120B,245.312,245.712,NA
0533,0533B,05B,05332460790B,246.079,246.413,NA
0533,0533B,05B,05332512510B,251.251,251.818,NA
0533,0533B,05B,05332548880B,254.888,255.288,NA
0533,0533B,05B,05332568900B,256.89,257.43,NA
0533,0533B,05B,05332844510B,284.451,287.287,NA
0533,0533B,05B,05332891560B,289.156,289.356,NA
0533,0533B,05B,05332905240B,290.524,291.158,NA
0533,0533B,05B,05333083750B,308.375,308.675,NA
0533,0533B,05B,05333164830B,316.483,316.817,NA
0533,0533B,05B,05333199200B,319.92,320.52,NA
0533,0533B,05B,05333232900B,323.29,325.892,NA
0533,0533B,05B,05333311640B,331.164,331.464,NA
0533,0533B,05B,05333318320B,331.832,332.065,NA
0533,0533B,05B,05333334330B,333.433,333.9,NA
0533,0533B,05B,05333378380B,337.838,338.104,NA
0533,0533B,05B,05333448110B,344.811,345.011,NA
0533,0533B,05B,05333456450B,345.645,346.446,NA
0533,0533B,05B,05333470470B,347.047,347.881,NA
0533,0533B,05B,05333482810B,348.281,348.849,NA
0533,0533B,05B,05333496490B,349.649,350.016,NA
0533,0533B,05B,05333504830B,350.483,350.684,NA
0533,0533B,05B,05333527860B,352.786,353.286,NA
0533,0533B,05B,05333570900B,357.09,357.357,NA
0533,0533B,05B,05333577240B,357.724,357.958,NA
0533,0533B,05B,05333601260B,360.126,361.061,NA
0533,0533B,05B,05333615600B,361.56,362.1,NA
0533,0533B,05B,05333627800B,362.78,363.34,NA
0533,0533B,05B,05333655320B,365.532,366.233,NA
0533,0533B,05B,05333714040B,371.404,372.072,NA
0533,0533B,05B,05333743600B,374.36,374.61,NA
0533,0533B,05B,05333773440B,377.344,377.577,NA
0533,0533B,05B,05333867530B,386.753,387.12,NA
0533,0533B,05B,05333878210B,387.821,388.622,NA
0533,0533B,05B,05333981640B,398.164,398.899,NA
0533,0533B,05B,05334012010B,401.201,402.235,NA
0533,0533B,05B,05334101760B,410.176,410.377,NA
0533,0533B,05B,05334113110B,411.311,412.312,NA
0533,0533B,05B,05334169170B,416.917,417.217,NA
0533,0533B,05B,05334265800B,426.58,426.92,NA
0533,0533B,05B,05334431090B,443.109,443.877,NA
0533,0533B,05B,05334459790B,445.979,446.179,NA
0533,0533B,05B,05334479480B,447.948,448.181,NA
0533,0533B,05B,05334519850B,451.985,452.352,NA
0533,0533B,05B,05334540200B,454.02,454.321,NA
0533,0533B,05B,05334590700B,459.07,459.83,NA
0533,0533B,05B,05334601000B,460.1,460.82,NA
0533,0533B,05B,05334653500B,465.35,465.83,NA
0533,0533B,05B,05334669670B,466.967,467.834,NA
0533,0533B,05B,05334681680B,468.168,468.635,NA
0533,0533B,05B,05334727390B,472.739,473.306,NA
0533,0533B,05B,05334754420B,475.442,475.709,NA
0533,0533B,05B,05334775440B,477.544,477.844,NA
0533,0533B,05B,05334790790B,479.079,479.379,NA
0533,0533B,05B,05334847840B,484.784,485.251,NA
0533,0533B,05B,05334854850B,485.485,486.319,NA
0533,0533B,05B,05334871900B,487.19,487.76,NA
0533,0533B,05B,05334901560B,490.156,490.623,NA
0533,0533B,05B,05334912910B,491.291,491.591,NA
0533,0533B,05B,05334922250B,492.225,492.926,NA
0533,0533B,05B,05334930930B,493.093,494.561,NA
0533,0533B,05B,05334967630B,496.763,497.364,NA
0533,0533B,05B,05334980980B,498.098,500.2,NA
0533,0533B,05B,05335024350B,502.435,502.669,NA
0533,0533B,05B,05335037030B,503.703,504.037,NA
0533,0533B,05B,05335062060B,506.206,506.539,NA
0533,0533B,05B,05335080740B,508.074,508.408,NA
0533,0533B,05B,05335086410B,508.641,509.342,NA
0533,0533B,05B,05335187700B,518.77,519.62,NA
0533,0533B,05B,05335254250B,525.425,526.326,NA
0533,0533B,05B,05335306630B,530.663,530.964,NA
0533,0533B,05B,05335349680B,534.968,535.301,NA
0533,0533B,05B,05335359690B,535.969,536.77,NA
0533,0533B,05B,05335426090B,542.609,543.009,NA
0533,0533B,05B,05335452780B,545.278,545.578,NA
0533,0533B,05B,05335542540B,554.254,554.554,NA
0533,0533B,05B,05335571230B,557.123,557.924,NA
0533,0533C,05C,05330010340C,1.034,3.57,NA
0533,0533C,05C,05330118790C,11.879,12.246,NA
0533,0533C,05C,05330152490C,15.249,15.516,NA
0533,0533C,05C,05330168500C,16.85,17.651,NA
0533,0533C,05C,05330184850C,18.485,18.752,NA
0533,0533C,05C,05330214210C,21.421,21.722,NA
0533,0533C,05C,05330237570C,23.757,24.458,NA
0533,0533C,05C,05330259260C,25.926,26.46,NA
0533,0533C,05C,05330290620C,29.062,29.429,NA
0533,0533C,05C,05330302970C,30.297,31.865,NA
0533,0533C,05C,05330321320C,32.132,32.799,NA
0533,0533C,05C,05330360400C,36.04,36.59,NA
0533,0533C,05C,05330414750C,41.475,42.543,NA
0533,0533C,05C,05330436770C,43.677,44.411,NA
0533,0533C,05C,05330449780C,44.978,45.212,NA
0533,0533C,05C,05330466000C,46.6,46.98,NA
0533,0533C,05C,05330488150C,48.815,52.252,NA
0533,0533C,05C,05330528190C,52.819,53.153,NA
0533,0533C,05C,05330547210C,54.721,56.29,NA
0533,0533C,05C,05330571570C,57.157,57.357,NA
0533,0533C,05C,05330582580C,58.258,59.259,NA
0533,0533C,05C,05330605270C,60.527,60.794,NA
0533,0533C,05C,05330610280C,61.028,61.461,NA
0533,0533C,05C,05330637300C,63.73,64.064,NA
0533,0533C,05C,05330658320C,65.832,66.166,NA
0533,0533C,05C,05330744410C,74.441,75.008,NA
0533,0533C,05C,05330810140C,81.014,81.415,NA
0533,0533C,05C,05330834170C,83.417,83.617,NA
0533,0533C,05C,05330868200C,86.82,87.087,NA
0533,0533C,05C,05330917580C,91.758,92.225,NA
0533,0533C,05C,05330954950C,95.495,95.662,NA
0533,0533C,05C,05331232230C,123.223,123.49,NA
0533,0533C,05C,05331244910C,124.491,126.393,NA
0533,0533C,05C,05331269940C,126.994,127.961,NA
0533,0533C,05C,05331288290C,128.829,129.329,NA
0533,0533C,05C,05331312310C,131.231,131.531,NA
0533,0533C,05C,05331362700C,136.27,136.59,NA
0533,0533C,05C,05331376040C,137.604,137.871,NA
0533,0533C,05C,05331422420C,142.242,142.943,NA
0533,0533C,05C,05331530500C,153.05,153.44,NA
0533,0533C,05C,05331549300C,154.93,155.49,NA
0533,0533C,05C,05331720050C,172.005,172.205,NA
0533,0533C,05C,05331733730C,173.373,174.608,NA
0533,0533C,05C,05331770100C,177.01,177.778,NA
0533,0533C,05C,05331925100C,192.51,192.91,NA
0533,0533C,05C,05331961300C,196.13,196.75,NA
0533,0533C,05C,05331999660C,199.966,200.667,NA
0533,0533C,05C,05332036800C,203.68,204.3,NA
0533,0533C,05C,05332075700C,207.57,208.9,NA
0533,0533C,05C,05332118450C,211.845,214.815,NA
0533,0533C,05C,05332152500C,215.25,215.57,NA
0533,0533C,05C,05332201200C,220.12,220.754,NA
0533,0533C,05C,05332215210C,221.521,222.089,NA
0533,0533C,05C,05332254250C,225.425,226.093,NA
0533,0533C,05C,05332282950C,228.295,229.696,NA
0533,0533C,05C,05332308310C,230.831,231.198,NA
0533,0533C,05C,05332333900C,233.39,233.77,NA
0533,0533C,05C,05332390390C,239.039,239.706,NA
0533,0533C,05C,05332401730C,240.173,242.275,NA
0533,0533C,05C,05332428430C,242.843,244.01,NA
0533,0533C,05C,05332444110C,244.411,244.711,NA
0533,0533C,05C,05332478300C,247.83,248.37,NA
0533,0533C,05C,05332507200C,250.72,251.49,NA
0533,0533C,05C,05332519520C,251.952,252.552,NA
0533,0533C,05C,05332587920C,258.792,259.693,NA
0533,0533C,05C,05332662800C,266.28,266.72,NA
0533,0533C,05C,05332700030C,270.003,270.47,NA
0533,0533C,05C,05332740740C,274.074,275.008,NA
0533,0533C,05C,05332768700C,276.87,277.53,NA
0533,0533C,05C,05332806470C,280.647,280.981,NA
0533,0533C,05C,05332821820C,282.182,287.354,NA
0533,0533C,05C,05332883210C,288.321,289.422,NA
0533,0533C,05C,05332913240C,291.324,291.825,NA
0533,0533C,05C,05332941610C,294.161,297.33,NA
0533,0533C,05C,05333010200C,301.02,301.58,NA
0533,0533C,05C,05333109770C,310.977,312.245,NA
0533,0533C,05C,05333147140C,314.714,315.182,NA
0533,0533C,05C,05333161800C,316.18,316.97,NA
0533,0533C,05C,05333185700C,318.57,319.03,NA
0533,0533C,05C,05333197190C,319.719,320.253,NA
0533,0533C,05C,05333209210C,320.921,321.354,NA
0533,0533C,05C,05333261930C,326.193,326.593,NA
0533,0533C,05C,05333424420C,342.442,342.976,NA
0533,0533C,05C,05333462460C,346.246,346.613,NA
0533,0533C,05C,05333498830C,349.883,351.084,NA
0533,0533C,05C,05333532200C,353.22,354.254,NA
0533,0533C,05C,05333548880C,354.888,355.589,NA
0533,0533C,05C,05333560220C,356.022,358.091,NA
0533,0533C,05C,05333613280C,361.328,362.295,NA
0533,0533C,05C,05333627620C,362.762,362.963,NA
0533,0533C,05C,05333631960C,363.196,363.43,NA
0533,0533C,05C,05333666660C,366.666,366.833,NA
0533,0533C,05C,05333723050C,372.305,373.907,NA
0533,0533C,05C,05333755750C,375.575,376.443,NA
0533,0533C,05C,05333803800C,380.38,380.614,NA
0533,0533C,05C,05333830830C,383.083,383.483,NA
0533,0533C,05C,05333857190C,385.719,386.953,NA
0533,0533C,05C,05333876870C,387.687,389.222,NA
0533,0533C,05C,05333979640C,397.964,398.398,NA
0533,0533C,05C,05334015680C,401.568,402.235,NA
0533,0533C,05C,05334033700C,403.37,404.504,NA
0533,0533C,05C,05334070730C,407.073,407.941,NA
0533,0533C,05C,05334095760C,409.576,411.278,NA
0533,0533C,05C,05334118450C,411.845,412.245,NA
0533,0533C,05C,05334156490C,415.649,415.782,NA
0533,0533C,05C,05334246240C,424.624,425.458,NA
0533,0533C,05C,05334261400C,426.14,426.49,NA
0533,0533C,05C,05334284280C,428.428,428.962,NA
0533,0533C,05C,05334292290C,429.229,430.196,NA
0533,0533C,05C,05334368030C,436.803,437.237,NA
0533,0533C,05C,05334429430C,442.943,443.443,NA
0533,0533C,05C,05334457120C,445.712,446.346,NA
0533,0533C,05C,05334482480C,448.248,448.615,NA
0533,0533C,05C,05334593590C,459.359,467.033,NA
0533,0533C,05C,05334756750C,475.675,476.076,NA
0533,0533C,05C,05334774770C,477.477,478.211,NA
0533,0533C,05C,05334847180C,484.718,484.918,NA
0533,0533C,05C,05334866190C,486.619,487.287,NA
0533,0533C,05C,05334906230C,490.623,490.957,NA
0533,0533C,05C,05334912570C,491.257,492.325,NA
0533,0533C,05C,05334940940C,494.094,494.394,NA
0533,0533C,05C,05334962960C,496.296,496.73,NA
0533,0533C,05C,05334979310C,497.931,498.365,NA
0533,0533C,05C,05334996320C,499.632,501.201,NA
0533,0533C,05C,05335047040C,504.704,505.038,NA
0533,0533C,05C,05335153500C,515.35,516.29,NA
0533,0533C,05C,05335255920C,525.592,526.226,NA
0533,0533C,05C,05335279500C,527.95,528.33,NA
0533,0533C,05C,05335304970C,530.497,531.364,NA
0533,0533C,05C,05335317980C,531.798,533.066,NA
0533,0533C,05C,05335342340C,534.234,534.768,NA
0533,0533C,05C,05335353010C,535.301,538.271,NA
0533,0533C,05C,05335386050C,538.605,539.873,NA
0533,0533C,05C,05335425090C,542.509,542.842,NA
0533,0533C,05C,05335448780C,544.878,545.111,NA
0533,0533C,05C,05335470470C,547.047,551.284,NA
0533,0533C,05C,05335537200C,553.72,554.287,NA
0533,0533C,05C,05335547210C,554.721,558.625,NA
0533,0533C,05C,05335605600C,560.56,561.428,NA
0631,0631A,06A,06310071700A,7.17,7.96,NA
0631,0631A,06A,06310120790A,12.079,12.546,NA
0631,0631A,06A,06310159490A,15.949,16.25,NA
0631,0631A,06A,06310213550A,21.355,21.955,NA
0631,0631A,06A,06310294290A,29.429,29.73,NA
0631,0631A,06A,06310377710A,37.771,38.005,NA
0631,0631A,06A,06310411740A,41.174,42.476,NA
0631,0631A,06A,06310467300A,46.73,47.39,NA
0631,0631A,06A,06310490490A,49.049,50.183,NA
0631,0631A,06A,06310514850A,51.485,51.952,NA
0631,0631A,06A,06310545210A,54.521,54.888,NA
0631,0631A,06A,06310578240A,57.824,58.091,NA
0631,0631A,06A,06310645650A,64.565,65.232,NA
0631,0631A,06A,06310661660A,66.166,66.5,NA
0631,0631A,06A,06310791460A,79.146,80.18,NA
0631,0631A,06A,06310814480A,81.448,81.715,NA
0631,0631A,06A,06310822820A,82.282,82.71,NA
0631,0631A,06A,06310901900A,90.19,90.657,NA
0631,0631A,06A,06310945610A,94.561,95.062,NA
0631,0631A,06A,06310971970A,97.197,97.464,NA
0631,0631A,06A,06310991320A,99.132,99.666,NA
0631,0631A,06A,06311004670A,100.467,100.867,NA
0631,0631A,06A,06311214300A,121.43,121.95,NA
0631,0631A,06A,06311221550A,122.155,122.322,NA
0631,0631A,06A,06311227560A,122.756,123.256,NA
0631,0631A,06A,06311246250A,124.625,125.359,NA
0631,0631A,06A,06311270940A,127.094,128.095,NA
0631,0631A,06A,06311287290A,128.729,128.996,NA
0631,0631A,06A,06311293630A,129.363,130.297,NA
0631,0631A,06A,06311311310A,131.131,131.932,NA
0631,0631A,06A,06311353020A,135.302,135.869,NA
0631,0631A,06A,06311428760A,142.876,143.844,NA
0631,0631A,06A,06311479480A,147.948,149.016,NA
0631,0631A,06A,06311506510A,150.651,151.251,NA
0631,0631A,06A,06311526190A,152.619,153.62,NA
0631,0631A,06A,06311554550A,155.455,156.056,NA
0631,0631A,06A,06311571570A,157.157,157.658,NA
0631,0631A,06A,06311626960A,162.696,162.996,NA
0631,0631A,06A,06311664330A,166.433,167.601,NA
0631,0631A,06A,06311708040A,170.804,172.406,NA
0631,0631A,06A,06311811480A,181.148,181.348,NA
0631,0631A,06A,06311823150A,182.315,182.516,NA
0631,0631A,06A,06311845840A,184.584,184.985,NA
0631,0631A,06A,06311861530A,186.153,186.319,NA
0631,0631A,06A,06311901900A,190.19,190.457,NA
0631,0631A,06A,06311929260A,192.926,193.226,NA
0631,0631A,06A,06311991660A,199.166,200.667,NA
0631,0631A,06A,06312083600A,208.36,209.32,NA
0631,0631A,06A,06312139140A,213.914,215.048,NA
0631,0631A,06A,06312194530A,219.453,219.953,NA
0631,0631A,06A,06312273600A,227.36,227.661,NA
0631,0631A,06A,06312285280A,228.528,229.796,NA
0631,0631A,06A,06312322990A,232.299,232.799,NA
0631,0631A,06A,06312366360A,236.636,237.003,NA
0631,0631A,06A,06312372700A,237.27,239.005,NA
0631,0631A,06A,06312410410A,241.041,241.308,NA
0631,0631A,06A,06312418080A,241.808,242.175,NA
0631,0631A,06A,06312525860A,252.586,253.186,NA
0631,0631A,06A,06312542540A,254.254,254.554,NA
0631,0631A,06A,06312560560A,256.056,257.824,NA
0631,0631A,06A,06312595590A,259.559,260.494,NA
0631,0631A,06A,06312612280A,261.228,261.528,NA
0631,0631A,06A,06312624960A,262.496,262.896,NA
0631,0631A,06A,06312643310A,264.331,265.031,NA
0631,0631A,06A,06312717380A,271.738,274.241,NA
0631,0631A,06A,06312817150A,281.715,282.282,NA
0631,0631A,06A,06312885880A,288.588,290.49,NA
0631,0631A,06A,06312944940A,294.494,294.795,NA
0631,0631A,06A,06312990650A,299.065,301.034,NA
0631,0631A,06A,06313016350A,301.635,302.202,NA
0631,0631A,06A,06313024690A,302.469,302.936,NA
0631,0631A,06A,06313063390A,306.339,306.706,NA
0631,0631A,06A,06313070730A,307.073,308.141,NA
0631,0631A,06A,06313100100A,310.01,310.477,NA
0631,0631A,06A,06313118780A,311.878,312.846,NA
0631,0631A,06A,06313208540A,320.854,321.288,NA
0631,0631A,06A,06313258260A,325.826,325.992,NA
0631,0631A,06A,06313418080A,341.808,342.642,NA
0631,0631A,06A,06313430090A,343.009,344.177,NA
0631,0631A,06A,06313578400A,357.84,359.7,NA
0631,0631A,06A,06313624950A,362.495,362.996,NA
0631,0631A,06A,06313657650A,365.765,367.701,NA
0631,0631A,06A,06313709040A,370.904,371.504,NA
0631,0631A,06A,06313758090A,375.809,376.343,NA
0631,0631A,06A,06313766430A,376.643,379.246,NA
0631,0631A,06A,06313821600A,382.16,383.42,NA
0631,0631A,06A,06313841500A,384.15,384.651,NA
0631,0631A,06A,06313861000A,386.1,386.58,NA
0631,0631A,06A,06313888220A,388.822,389.256,NA
0631,0631A,06A,06313978310A,397.831,398.131,NA
0631,0631A,06A,06314065060A,406.506,406.973,NA
0631,0631A,06A,06314079410A,407.941,408.475,NA
0631,0631A,06A,06314095090A,409.509,409.943,NA
0631,0631A,06A,06314190850A,419.085,420.487,NA
0631,0631A,06A,06314244570A,424.457,424.991,NA
0631,0631A,06A,06314265260A,426.526,427.527,NA
0631,0631A,06A,06314327320A,432.732,433.4,NA
0631,0631A,06A,06314346010A,434.601,435.168,NA
0631,0631A,06A,06314356020A,435.602,435.969,NA
0631,0631A,06A,06314382380A,438.238,438.972,NA
0631,0631A,06A,06314394720A,439.472,439.706,NA
0631,0631A,06A,06314561560A,456.156,457.023,NA
0631,0631A,06A,06314577240A,457.724,458.558,NA
0631,0631A,06A,06314603600A,460.36,461.261,NA
0631,0631A,06A,06314634630A,463.463,464.097,NA
0631,0631A,06A,06314648640A,464.864,465.098,NA
0631,0631A,06A,06314659320A,465.932,466.8,NA
0631,0631A,06A,06314671330A,467.133,468.301,NA
0631,0631A,06A,06314743070A,474.307,475.475,NA
0631,0631A,06A,06314760420A,476.042,476.943,NA
0631,0631A,06A,06314801460A,480.146,480.647,NA
0631,0631A,06A,06314879210A,487.921,488.321,NA
0631,0631A,06A,06314912240A,491.224,491.491,NA
0631,0631A,06A,06314973300A,497.33,498.064,NA
0631,0631A,06A,06314982980A,498.298,499.399,NA
0631,0631A,06A,06315056050A,505.605,506.139,NA
0631,0631A,06A,06315073070A,507.307,508.475,NA
0631,0631A,06A,06315145810A,514.581,516.95,NA
0631,0631A,06A,06315203870A,520.387,521.454,NA
0631,0631A,06A,06315272270A,527.227,528.862,NA
0631,0631A,06A,06315335330A,533.533,536.603,NA
0631,0631A,06A,06315411740A,541.174,541.408,NA
0631,0631A,06A,06315451780A,545.178,546.379,NA
0631,0631A,06A,06315481810A,548.181,548.782,NA
0631,0631A,06A,06315527190A,552.719,553.153,NA
0631,0631A,06A,06315535200A,553.52,555.722,NA
0631,0631A,06A,06315626620A,562.662,563.763,NA
0631,0631B,06B,06310081750B,8.175,9.309,NA
0631,0631B,06B,06310098770B,9.877,10.344,NA
0631,0631B,06B,06310188860B,18.886,19.152,NA
0631,0631B,06B,06310274100B,27.41,28.07,NA
0631,0631B,06B,06310285950B,28.595,28.829,NA
0631,0631B,06B,06310362360B,36.236,38.438,NA
0631,0631B,06B,06310394730B,39.473,40.007,NA
0631,0631B,06B,06310417750B,41.775,42.643,NA
0631,0631B,06B,06310501500B,50.15,50.984,NA
0631,0631B,06B,06310522860B,52.286,52.553,NA
0631,0631B,06B,06310582920B,58.292,58.592,NA
0631,0631B,06B,06310638300B,63.83,64.431,NA
0631,0631B,06B,06310649980B,64.998,65.499,NA
0631,0631B,06B,06310874210B,87.421,87.988,NA
0631,0631B,06B,06310888220B,88.822,89.823,NA
0631,0631B,06B,06310933930B,93.393,96.53,NA
0631,0631B,06B,06311019690B,101.969,102.736,NA
0631,0631B,06B,06311034030B,103.403,103.837,NA
0631,0631B,06B,06311113450B,111.345,111.912,NA
0631,0631B,06B,06311165830B,116.583,117.784,NA
0631,0631B,06B,06311200200B,120.02,120.354,NA
0631,0631B,06B,06311289620B,128.962,129.696,NA
0631,0631B,06B,06311334000B,133.4,134.001,NA
0631,0631B,06B,06311384720B,138.472,138.705,NA
0631,0631B,06B,06311402070B,140.207,140.54,NA
0631,0631B,06B,06311414750B,141.475,141.642,NA
0631,0631B,06B,06311425090B,142.509,143.477,NA
0631,0631B,06B,06311500170B,150.017,150.35,NA
0631,0631B,06B,06311510510B,151.051,151.318,NA
0631,0631B,06B,06311536870B,153.687,154.755,NA
0631,0631B,06B,06311560560B,156.056,156.423,NA
0631,0631B,06B,06311568230B,156.823,157.891,NA
0631,0631B,06B,06311627960B,162.796,163.864,NA
0631,0631B,06B,06311653320B,165.332,165.732,NA
0631,0631B,06B,06311691690B,169.169,169.503,NA
